240119_13_12
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 44.727500915527344 
Epoch 6 (batch = 43): Loss: -0.804 L: 5.521, 0min1sec 
Epoch 6 (batch = 44): Loss: -0.785 L: 5.526, 0min1sec 
Epoch 6 (batch = 45): Loss: -0.780 L: 5.524, 0min0sec 
Epoch 6 (batch = 46): Loss: -0.775 L: 5.527, 0min0sec 
Epoch 6 (batch = 47): Loss: -0.767 L: 5.525, 0min0sec 
Epoch 6 (batch = 48): Loss: -0.764 L: 5.533, 0min0sec 
Epoch 6 (batch = 49): Loss: -0.764 L: 5.531, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 6) 
Epoch 6 candidate mean 5.459400177001953, baseline mean 5.337299823760986 
Epoch 7 (batch = 0): Loss: -0.332 L: 5.422, 0min3sec 
Epoch 7 (batch = 1): Loss: -0.679 L: 5.551, 0min0sec 
Epoch 7 (batch = 2): Loss: -0.481 L: 5.445, 0min0sec 
Epoch 7 (batch = 3): Loss: -0.566 L: 5.432, 0min0sec 
Epoch 7 (batch = 4): Loss: -0.753 L: 5.444, 0min0sec 
Epoch 7 (batch = 5): Loss: -0.754 L: 5.509, 0min0sec 
Epoch 7 (batch = 6): Loss: -0.782 L: 5.516, 0min0sec 
Epoch 7 (batch = 7): Loss: -0.730 L: 5.515, 0min0sec 
Epoch 7 (batch = 8): Loss: -0.763 L: 5.502, 0min0sec 
Epoch 7 (batch = 9): Loss: -0.754 L: 5.508, 0min0sec 
Epoch 7 (batch = 10): Loss: -0.716 L: 5.494, 0min0sec 
Epoch 7 (batch = 11): Loss: -0.736 L: 5.453, 0min0sec 
Epoch 7 (batch = 12): Loss: -0.739 L: 5.446, 0min0sec 
Epoch 7 (batch = 13): Loss: -0.722 L: 5.438, 0min0sec 
Epoch 7 (batch = 14): Loss: -0.692 L: 5.421, 0min0sec 
Epoch 7 (batch = 15): Loss: -0.688 L: 5.423, 0min0sec 
Epoch 7 (batch = 16): Loss: -0.681 L: 5.438, 0min0sec 
Epoch 7 (batch = 17): Loss: -0.666 L: 5.420, 0min0sec 
Epoch 7 (batch = 18): Loss: -0.677 L: 5.414, 0min0sec 
Epoch 7 (batch = 19): Loss: -0.666 L: 5.407, 0min0sec 
Epoch 7 (batch = 20): Loss: -0.655 L: 5.418, 0min0sec 
Epoch 7 (batch = 21): Loss: -0.654 L: 5.426, 0min0sec 
Epoch 7 (batch = 22): Loss: -0.650 L: 5.426, 0min0sec 
Epoch 7 (batch = 23): Loss: -0.662 L: 5.425, 0min0sec 
Epoch 7 (batch = 24): Loss: -0.652 L: 5.415, 0min0sec 
Epoch 7 (batch = 25): Loss: -0.651 L: 5.413, 0min0sec 
Epoch 7 (batch = 26): Loss: -0.652 L: 5.418, 0min0sec 
Epoch 7 (batch = 27): Loss: -0.639 L: 5.421, 0min0sec 
Epoch 7 (batch = 28): Loss: -0.628 L: 5.435, 0min0sec 
Epoch 7 (batch = 29): Loss: -0.614 L: 5.434, 0min0sec 
Epoch 7 (batch = 30): Loss: -0.619 L: 5.435, 0min0sec 
Epoch 7 (batch = 31): Loss: -0.595 L: 5.434, 0min0sec 
Epoch 7 (batch = 32): Loss: -0.593 L: 5.430, 0min0sec 
Epoch 7 (batch = 33): Loss: -0.583 L: 5.423, 0min0sec 
Epoch 7 (batch = 34): Loss: -0.596 L: 5.425, 0min0sec 
Epoch 7 (batch = 35): Loss: -0.593 L: 5.429, 0min0sec 
Epoch 7 (batch = 36): Loss: -0.586 L: 5.429, 0min0sec 
Epoch 7 (batch = 37): Loss: -0.577 L: 5.423, 0min0sec 
Epoch 7 (batch = 38): Loss: -0.569 L: 5.419, 0min1sec 
Epoch 7 (batch = 39): Loss: -0.560 L: 5.422, 0min0sec 
Epoch 7 (batch = 40): Loss: -0.553 L: 5.423, 0min0sec 
Epoch 7 (batch = 41): Loss: -0.547 L: 5.420, 0min0sec 
Epoch 7 (batch = 42): Loss: -0.539 L: 5.413, 0min0sec 
Epoch 7 (batch = 43): Loss: -0.530 L: 5.413, 0min0sec 
Epoch 7 (batch = 44): Loss: -0.531 L: 5.413, 0min0sec 
Epoch 7 (batch = 45): Loss: -0.522 L: 5.415, 0min0sec 
Epoch 7 (batch = 46): Loss: -0.552 L: 5.419, 0min1sec 
Epoch 7 (batch = 47): Loss: -0.541 L: 5.416, 0min1sec 
Epoch 7 (batch = 48): Loss: -0.530 L: 5.412, 0min0sec 
Epoch 7 (batch = 49): Loss: -0.529 L: 5.404, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 7) 
Epoch 7 candidate mean 5.349999904632568, baseline mean 5.337299823760986 
Epoch 8 (batch = 0): Loss: -0.832 L: 5.758, 0min2sec 
Epoch 8 (batch = 1): Loss: -0.790 L: 5.609, 0min0sec 
Epoch 8 (batch = 2): Loss: -0.704 L: 5.654, 0min0sec 
Epoch 8 (batch = 3): Loss: -0.545 L: 5.568, 0min0sec 
Epoch 8 (batch = 4): Loss: -0.436 L: 5.506, 0min0sec 
Epoch 8 (batch = 5): Loss: -0.440 L: 5.423, 0min0sec 
Epoch 8 (batch = 6): Loss: -0.458 L: 5.492, 0min0sec 
Epoch 8 (batch = 7): Loss: -0.484 L: 5.457, 0min0sec 
Epoch 8 (batch = 8): Loss: -0.491 L: 5.473, 0min0sec 
Epoch 8 (batch = 9): Loss: -0.478 L: 5.456, 0min1sec 
Epoch 8 (batch = 10): Loss: -0.453 L: 5.448, 0min0sec 
Epoch 8 (batch = 11): Loss: -0.475 L: 5.448, 0min0sec 
Epoch 8 (batch = 12): Loss: -0.464 L: 5.472, 0min0sec 
Epoch 8 (batch = 13): Loss: -0.454 L: 5.461, 0min0sec 
Epoch 8 (batch = 14): Loss: -0.444 L: 5.445, 0min0sec 
Epoch 8 (batch = 15): Loss: -0.440 L: 5.431, 0min0sec 
Epoch 8 (batch = 16): Loss: -0.432 L: 5.442, 0min0sec 
Epoch 8 (batch = 17): Loss: -0.406 L: 5.418, 0min0sec 
Epoch 8 (batch = 18): Loss: -0.416 L: 5.432, 0min0sec 
Epoch 8 (batch = 19): Loss: -0.440 L: 5.432, 0min0sec 
Epoch 8 (batch = 20): Loss: -0.445 L: 5.440, 0min0sec 
Epoch 8 (batch = 21): Loss: -0.451 L: 5.445, 0min0sec 
Epoch 8 (batch = 22): Loss: -0.441 L: 5.452, 0min0sec 
Epoch 8 (batch = 23): Loss: -0.449 L: 5.452, 0min0sec 
Epoch 8 (batch = 24): Loss: -0.459 L: 5.461, 0min0sec 
Epoch 8 (batch = 25): Loss: -0.454 L: 5.452, 0min0sec 
Epoch 8 (batch = 26): Loss: -0.445 L: 5.442, 0min0sec 
Epoch 8 (batch = 27): Loss: -0.453 L: 5.437, 0min0sec 
Epoch 8 (batch = 28): Loss: -0.460 L: 5.435, 0min0sec 
Epoch 8 (batch = 29): Loss: -0.460 L: 5.433, 0min0sec 
Epoch 8 (batch = 30): Loss: -0.453 L: 5.436, 0min0sec 
Epoch 8 (batch = 31): Loss: -0.456 L: 5.438, 0min0sec 
Epoch 8 (batch = 32): Loss: -0.447 L: 5.435, 0min0sec 
Epoch 8 (batch = 33): Loss: -0.440 L: 5.431, 0min0sec 
Epoch 8 (batch = 34): Loss: -0.432 L: 5.433, 0min0sec 
Epoch 8 (batch = 35): Loss: -0.422 L: 5.439, 0min1sec 
Epoch 8 (batch = 36): Loss: -0.411 L: 5.441, 0min0sec 
Epoch 8 (batch = 37): Loss: -0.404 L: 5.441, 0min0sec 
Epoch 8 (batch = 38): Loss: -0.404 L: 5.432, 0min0sec 
Epoch 8 (batch = 39): Loss: -0.399 L: 5.431, 0min0sec 
Epoch 8 (batch = 40): Loss: -0.394 L: 5.431, 0min0sec 
Epoch 8 (batch = 41): Loss: -0.383 L: 5.429, 0min0sec 
Epoch 8 (batch = 42): Loss: -0.379 L: 5.436, 0min0sec 
Epoch 8 (batch = 43): Loss: -0.377 L: 5.440, 0min0sec 
Epoch 8 (batch = 44): Loss: -0.373 L: 5.437, 0min0sec 
Epoch 8 (batch = 45): Loss: -0.367 L: 5.440, 0min0sec 
Epoch 8 (batch = 46): Loss: -0.366 L: 5.436, 0min0sec 
Epoch 8 (batch = 47): Loss: -0.358 L: 5.432, 0min1sec 
Epoch 8 (batch = 48): Loss: -0.354 L: 5.434, 0min1sec 
Epoch 8 (batch = 49): Loss: -0.350 L: 5.438, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 8) 
Epoch 8 candidate mean 5.299200057983398, baseline mean 5.337299823760986 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 8) 
bl_vals = [5. 3. 5. ... 7. 3. 4.] ,means = 5.299900054931641 
Epoch 9 (batch = 0): Loss: -0.198 L: 5.336, 0min9sec 
Epoch 9 (batch = 1): Loss: -0.198 L: 5.328, 0min0sec 
Epoch 9 (batch = 2): Loss: -0.154 L: 5.458, 0min0sec 
Epoch 9 (batch = 3): Loss: -0.170 L: 5.475, 0min0sec 
Epoch 9 (batch = 4): Loss: -0.247 L: 5.470, 0min0sec 
Epoch 9 (batch = 5): Loss: -0.212 L: 5.496, 0min0sec 
Epoch 9 (batch = 6): Loss: -0.231 L: 5.411, 0min0sec 
Epoch 9 (batch = 7): Loss: -0.230 L: 5.372, 0min0sec 
Epoch 9 (batch = 8): Loss: -0.247 L: 5.375, 0min0sec 
Epoch 9 (batch = 9): Loss: -0.235 L: 5.339, 0min0sec 
Epoch 9 (batch = 10): Loss: -0.201 L: 5.329, 0min0sec 
Epoch 9 (batch = 11): Loss: -0.185 L: 5.342, 0min0sec 
Epoch 9 (batch = 12): Loss: -0.200 L: 5.350, 0min0sec 
Epoch 9 (batch = 13): Loss: -0.199 L: 5.355, 0min0sec 
Epoch 9 (batch = 14): Loss: -0.187 L: 5.351, 0min0sec 
Epoch 9 (batch = 15): Loss: -0.200 L: 5.333, 0min0sec 
Epoch 9 (batch = 16): Loss: -0.197 L: 5.349, 0min0sec 
Epoch 9 (batch = 17): Loss: -0.213 L: 5.341, 0min0sec 
Epoch 9 (batch = 18): Loss: -0.206 L: 5.340, 0min0sec 
Epoch 9 (batch = 19): Loss: -0.202 L: 5.342, 0min0sec 
Epoch 9 (batch = 20): Loss: -0.197 L: 5.350, 0min0sec 
Epoch 9 (batch = 21): Loss: -0.187 L: 5.336, 0min0sec 
Epoch 9 (batch = 22): Loss: -0.183 L: 5.328, 0min0sec 
Epoch 9 (batch = 23): Loss: -0.179 L: 5.316, 0min0sec 
Epoch 9 (batch = 24): Loss: -0.192 L: 5.311, 0min0sec 
Epoch 9 (batch = 25): Loss: -0.194 L: 5.322, 0min0sec 
Epoch 9 (batch = 26): Loss: -0.194 L: 5.334, 0min0sec 
Epoch 9 (batch = 27): Loss: -0.189 L: 5.330, 0min0sec 
Epoch 9 (batch = 28): Loss: -0.191 L: 5.323, 0min0sec 
Epoch 9 (batch = 29): Loss: -0.190 L: 5.311, 0min0sec 
Epoch 9 (batch = 30): Loss: -0.190 L: 5.319, 0min0sec 
Epoch 9 (batch = 31): Loss: -0.190 L: 5.328, 0min0sec 
Epoch 9 (batch = 32): Loss: -0.198 L: 5.315, 0min0sec 
Epoch 9 (batch = 33): Loss: -0.198 L: 5.318, 0min0sec 
Epoch 9 (batch = 34): Loss: -0.200 L: 5.310, 0min0sec 
Epoch 9 (batch = 35): Loss: -0.199 L: 5.306, 0min0sec 
Epoch 9 (batch = 36): Loss: -0.205 L: 5.309, 0min0sec 
Epoch 9 (batch = 37): Loss: -0.196 L: 5.308, 0min0sec 
Epoch 9 (batch = 38): Loss: -0.198 L: 5.314, 0min0sec 
Epoch 9 (batch = 39): Loss: -0.200 L: 5.318, 0min0sec 
Epoch 9 (batch = 40): Loss: -0.197 L: 5.322, 0min0sec 
Epoch 9 (batch = 41): Loss: -0.187 L: 5.323, 0min0sec 
Epoch 9 (batch = 42): Loss: -0.190 L: 5.324, 0min0sec 
Epoch 9 (batch = 43): Loss: -0.193 L: 5.322, 0min0sec 
Epoch 9 (batch = 44): Loss: -0.195 L: 5.328, 0min0sec 
Epoch 9 (batch = 45): Loss: -0.199 L: 5.325, 0min0sec 
Epoch 9 (batch = 46): Loss: -0.200 L: 5.328, 0min0sec 
Epoch 9 (batch = 47): Loss: -0.200 L: 5.323, 0min0sec 
Epoch 9 (batch = 48): Loss: -0.199 L: 5.324, 0min0sec 
Epoch 9 (batch = 49): Loss: -0.195 L: 5.322, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 9) 
Epoch 9 candidate mean 5.314199924468994, baseline mean 5.299900054931641 
Epoch 10 (batch = 0): Loss: -0.231 L: 5.047, 0min2sec 
Epoch 10 (batch = 1): Loss: -0.091 L: 5.051, 0min0sec 
Epoch 10 (batch = 2): Loss: -0.141 L: 5.128, 0min0sec 
Epoch 10 (batch = 3): Loss: -0.210 L: 5.234, 0min0sec 
Epoch 10 (batch = 4): Loss: -0.180 L: 5.248, 0min0sec 
Epoch 10 (batch = 5): Loss: -0.188 L: 5.191, 0min0sec 
Epoch 10 (batch = 6): Loss: -0.166 L: 5.215, 0min0sec 
Epoch 10 (batch = 7): Loss: -0.212 L: 5.261, 0min0sec 
Epoch 10 (batch = 8): Loss: -0.205 L: 5.294, 0min0sec 
Epoch 10 (batch = 9): Loss: -0.231 L: 5.298, 0min0sec 
Epoch 10 (batch = 10): Loss: -0.224 L: 5.313, 0min0sec 
Epoch 10 (batch = 11): Loss: -0.250 L: 5.335, 0min0sec 
Epoch 10 (batch = 12): Loss: -0.252 L: 5.322, 0min0sec 
Epoch 10 (batch = 13): Loss: -0.250 L: 5.323, 0min0sec 
Epoch 10 (batch = 14): Loss: -0.259 L: 5.309, 0min0sec 
Epoch 10 (batch = 15): Loss: -0.271 L: 5.318, 0min0sec 
Epoch 10 (batch = 16): Loss: -0.264 L: 5.322, 0min0sec 
Epoch 10 (batch = 17): Loss: -0.253 L: 5.312, 0min0sec 
Epoch 10 (batch = 18): Loss: -0.240 L: 5.316, 0min0sec 
Epoch 10 (batch = 19): Loss: -0.237 L: 5.306, 0min0sec 
Epoch 10 (batch = 20): Loss: -0.228 L: 5.302, 0min0sec 
Epoch 10 (batch = 21): Loss: -0.213 L: 5.283, 0min0sec 
Epoch 10 (batch = 22): Loss: -0.205 L: 5.281, 0min0sec 
Epoch 10 (batch = 23): Loss: -0.201 L: 5.296, 0min0sec 
Epoch 10 (batch = 24): Loss: -0.208 L: 5.295, 0min0sec 
Epoch 10 (batch = 25): Loss: -0.214 L: 5.306, 0min0sec 
Epoch 10 (batch = 26): Loss: -0.209 L: 5.307, 0min0sec 
Epoch 10 (batch = 27): Loss: -0.205 L: 5.310, 0min0sec 
Epoch 10 (batch = 28): Loss: -0.205 L: 5.302, 0min0sec 
Epoch 10 (batch = 29): Loss: -0.207 L: 5.302, 0min0sec 
Epoch 10 (batch = 30): Loss: -0.203 L: 5.297, 0min0sec 
Epoch 10 (batch = 31): Loss: -0.214 L: 5.301, 0min0sec 
Epoch 10 (batch = 32): Loss: -0.211 L: 5.306, 0min0sec 
Epoch 10 (batch = 33): Loss: -0.207 L: 5.299, 0min0sec 
Epoch 10 (batch = 34): Loss: -0.206 L: 5.292, 0min0sec 
Epoch 10 (batch = 35): Loss: -0.204 L: 5.285, 0min0sec 
Epoch 10 (batch = 36): Loss: -0.209 L: 5.292, 0min0sec 
Epoch 10 (batch = 37): Loss: -0.204 L: 5.298, 0min0sec 
Epoch 10 (batch = 38): Loss: -0.201 L: 5.303, 0min0sec 
Epoch 10 (batch = 39): Loss: -0.197 L: 5.310, 0min0sec 
Epoch 10 (batch = 40): Loss: -0.184 L: 5.303, 0min1sec 
Epoch 10 (batch = 41): Loss: -0.188 L: 5.296, 0min0sec 
Epoch 10 (batch = 42): Loss: -0.192 L: 5.298, 0min0sec 
Epoch 10 (batch = 43): Loss: -0.162 L: 5.303, 0min1sec 
Epoch 10 (batch = 44): Loss: -0.163 L: 5.314, 0min2sec 
Epoch 10 (batch = 45): Loss: -0.153 L: 5.319, 0min1sec 
Epoch 10 (batch = 46): Loss: -0.160 L: 5.317, 0min0sec 
Epoch 10 (batch = 47): Loss: -0.161 L: 5.317, 0min1sec 
Epoch 10 (batch = 48): Loss: -0.162 L: 5.314, 0min0sec 
Epoch 10 (batch = 49): Loss: -0.155 L: 5.315, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 10) 
Epoch 10 candidate mean 5.333700180053711, baseline mean 5.299900054931641 
Epoch 11 (batch = 0): Loss: 0.059 L: 5.453, 0min3sec 
Epoch 11 (batch = 1): Loss: -0.219 L: 5.430, 0min0sec 
Epoch 11 (batch = 2): Loss: -0.182 L: 5.487, 0min0sec 
Epoch 11 (batch = 3): Loss: -0.188 L: 5.400, 0min0sec 
Epoch 11 (batch = 4): Loss: -0.147 L: 5.361, 0min0sec 
Epoch 11 (batch = 5): Loss: -0.145 L: 5.353, 0min0sec 
Epoch 11 (batch = 6): Loss: -0.044 L: 5.365, 0min1sec 
Epoch 11 (batch = 7): Loss: -0.051 L: 5.387, 0min0sec 
Epoch 11 (batch = 8): Loss: -0.061 L: 5.355, 0min0sec 
Epoch 11 (batch = 9): Loss: -0.058 L: 5.357, 0min0sec 
Epoch 11 (batch = 10): Loss: -0.067 L: 5.342, 0min0sec 
Epoch 11 (batch = 11): Loss: -0.078 L: 5.348, 0min0sec 
Epoch 11 (batch = 12): Loss: -0.081 L: 5.351, 0min0sec 
Epoch 11 (batch = 13): Loss: -0.103 L: 5.336, 0min0sec 
Epoch 11 (batch = 14): Loss: -0.099 L: 5.323, 0min0sec 
Epoch 11 (batch = 15): Loss: -0.105 L: 5.313, 0min0sec 
Epoch 11 (batch = 16): Loss: -0.114 L: 5.319, 0min0sec 
Epoch 11 (batch = 17): Loss: -0.129 L: 5.318, 0min0sec 
Epoch 11 (batch = 18): Loss: -0.121 L: 5.324, 0min0sec 
Epoch 11 (batch = 19): Loss: -0.125 L: 5.318, 0min0sec 
Epoch 11 (batch = 20): Loss: -0.129 L: 5.329, 0min0sec 
Epoch 11 (batch = 21): Loss: -0.128 L: 5.328, 0min0sec 
Epoch 11 (batch = 22): Loss: -0.124 L: 5.316, 0min0sec 
Epoch 11 (batch = 23): Loss: -0.130 L: 5.331, 0min0sec 
Epoch 11 (batch = 24): Loss: -0.134 L: 5.323, 0min0sec 
Epoch 11 (batch = 25): Loss: -0.133 L: 5.320, 0min0sec 
Epoch 11 (batch = 26): Loss: -0.140 L: 5.327, 0min0sec 
Epoch 11 (batch = 27): Loss: -0.141 L: 5.329, 0min0sec 
Epoch 11 (batch = 28): Loss: -0.137 L: 5.319, 0min0sec 
Epoch 11 (batch = 29): Loss: -0.133 L: 5.326, 0min0sec 
Epoch 11 (batch = 30): Loss: -0.129 L: 5.318, 0min0sec 
Epoch 11 (batch = 31): Loss: -0.139 L: 5.316, 0min0sec 
Epoch 11 (batch = 32): Loss: -0.138 L: 5.317, 0min0sec 
Epoch 11 (batch = 33): Loss: -0.140 L: 5.321, 0min0sec 
Epoch 11 (batch = 34): Loss: -0.142 L: 5.329, 0min0sec 
Epoch 11 (batch = 35): Loss: -0.144 L: 5.328, 0min0sec 
Epoch 11 (batch = 36): Loss: -0.142 L: 5.333, 0min0sec 
Epoch 11 (batch = 37): Loss: -0.143 L: 5.333, 0min0sec 
Epoch 11 (batch = 38): Loss: -0.145 L: 5.334, 0min0sec 
Epoch 11 (batch = 39): Loss: -0.144 L: 5.329, 0min0sec 
Epoch 11 (batch = 40): Loss: -0.140 L: 5.328, 0min0sec 
Epoch 11 (batch = 41): Loss: -0.141 L: 5.329, 0min0sec 
Epoch 11 (batch = 42): Loss: -0.142 L: 5.327, 0min0sec 
Epoch 11 (batch = 43): Loss: -0.151 L: 5.330, 0min0sec 
Epoch 11 (batch = 44): Loss: -0.153 L: 5.326, 0min0sec 
Epoch 11 (batch = 45): Loss: -0.151 L: 5.326, 0min0sec 
Epoch 11 (batch = 46): Loss: -0.156 L: 5.323, 0min0sec 
Epoch 11 (batch = 47): Loss: -0.163 L: 5.334, 0min0sec 
Epoch 11 (batch = 48): Loss: -0.158 L: 5.332, 0min0sec 
Epoch 11 (batch = 49): Loss: -0.158 L: 5.330, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 11) 
Epoch 11 candidate mean 5.253799915313721, baseline mean 5.299900054931641 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 11) 
bl_vals = [7. 5. 6. ... 4. 7. 9.] ,means = 5.2519001960754395 
Epoch 12 (batch = 0): Loss: -0.103 L: 4.961, 0min4sec 
Epoch 12 (batch = 1): Loss: -0.081 L: 5.082, 0min0sec 
Epoch 12 (batch = 2): Loss: -0.212 L: 5.190, 0min0sec 
Epoch 12 (batch = 3): Loss: -0.263 L: 5.256, 0min0sec 
Epoch 12 (batch = 4): Loss: -0.263 L: 5.283, 0min0sec 
Epoch 12 (batch = 5): Loss: -0.252 L: 5.272, 0min0sec 
Epoch 12 (batch = 6): Loss: -0.247 L: 5.314, 0min0sec 
Epoch 12 (batch = 7): Loss: -0.241 L: 5.349, 0min0sec 
Epoch 12 (batch = 8): Loss: -0.225 L: 5.312, 0min0sec 
Epoch 12 (batch = 9): Loss: -0.223 L: 5.312, 0min0sec 
Epoch 12 (batch = 10): Loss: -0.221 L: 5.318, 0min0sec 
Epoch 12 (batch = 11): Loss: -0.227 L: 5.303, 0min0sec 
Epoch 12 (batch = 12): Loss: -0.229 L: 5.288, 0min0sec 
Epoch 12 (batch = 13): Loss: -0.237 L: 5.308, 0min0sec 
Epoch 12 (batch = 14): Loss: -0.227 L: 5.309, 0min0sec 
Epoch 12 (batch = 15): Loss: -0.220 L: 5.293, 0min0sec 
Epoch 12 (batch = 16): Loss: -0.229 L: 5.272, 0min0sec 
Epoch 12 (batch = 17): Loss: -0.220 L: 5.272, 0min0sec 
Epoch 12 (batch = 18): Loss: -0.218 L: 5.257, 0min0sec 
Epoch 12 (batch = 19): Loss: -0.215 L: 5.264, 0min0sec 
Epoch 12 (batch = 20): Loss: -0.208 L: 5.266, 0min0sec 
Epoch 12 (batch = 21): Loss: -0.203 L: 5.261, 0min0sec 
Epoch 12 (batch = 22): Loss: -0.190 L: 5.248, 0min0sec 
Epoch 12 (batch = 23): Loss: -0.186 L: 5.241, 0min0sec 
Epoch 12 (batch = 24): Loss: -0.187 L: 5.241, 0min0sec 
Epoch 12 (batch = 25): Loss: -0.191 L: 5.245, 0min0sec 
Epoch 12 (batch = 26): Loss: -0.183 L: 5.236, 0min0sec 
Epoch 12 (batch = 27): Loss: -0.188 L: 5.232, 0min0sec 
Epoch 12 (batch = 28): Loss: -0.189 L: 5.226, 0min0sec 
Epoch 12 (batch = 29): Loss: -0.184 L: 5.227, 0min0sec 
Epoch 12 (batch = 30): Loss: -0.178 L: 5.226, 0min0sec 
Epoch 12 (batch = 31): Loss: -0.188 L: 5.230, 0min0sec 
Epoch 12 (batch = 32): Loss: -0.183 L: 5.231, 0min0sec 
Epoch 12 (batch = 33): Loss: -0.180 L: 5.232, 0min0sec 
Epoch 12 (batch = 34): Loss: -0.175 L: 5.230, 0min0sec 
Epoch 12 (batch = 35): Loss: -0.173 L: 5.221, 0min0sec 
Epoch 12 (batch = 36): Loss: -0.175 L: 5.226, 0min0sec 
Epoch 12 (batch = 37): Loss: -0.166 L: 5.230, 0min0sec 
Epoch 12 (batch = 38): Loss: -0.164 L: 5.222, 0min0sec 
Epoch 12 (batch = 39): Loss: -0.165 L: 5.230, 0min1sec 
Epoch 12 (batch = 40): Loss: -0.166 L: 5.228, 0min0sec 
Epoch 12 (batch = 41): Loss: -0.165 L: 5.221, 0min0sec 
Epoch 12 (batch = 42): Loss: -0.162 L: 5.224, 0min0sec 
Epoch 12 (batch = 43): Loss: -0.159 L: 5.232, 0min0sec 
Epoch 12 (batch = 44): Loss: -0.158 L: 5.231, 0min0sec 
Epoch 12 (batch = 45): Loss: -0.161 L: 5.233, 0min0sec 
Epoch 12 (batch = 46): Loss: -0.158 L: 5.233, 0min0sec 
Epoch 12 (batch = 47): Loss: -0.152 L: 5.230, 0min0sec 
Epoch 12 (batch = 48): Loss: -0.151 L: 5.229, 0min0sec 
Epoch 12 (batch = 49): Loss: -0.156 L: 5.230, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 12) 
Epoch 12 candidate mean 5.407100200653076, baseline mean 5.2519001960754395 
Epoch 13 (batch = 0): Loss: -0.067 L: 5.484, 0min3sec 
Epoch 13 (batch = 1): Loss: -0.069 L: 5.293, 0min0sec 
Epoch 13 (batch = 2): Loss: 0.000 L: 5.312, 0min1sec 
Epoch 13 (batch = 3): Loss: -0.013 L: 5.369, 0min0sec 
Epoch 13 (batch = 4): Loss: -0.030 L: 5.327, 0min0sec 
Epoch 13 (batch = 5): Loss: -0.040 L: 5.276, 0min0sec 
Epoch 13 (batch = 6): Loss: -0.066 L: 5.248, 0min0sec 
Epoch 13 (batch = 7): Loss: -0.075 L: 5.292, 0min0sec 
Epoch 13 (batch = 8): Loss: -0.066 L: 5.254, 0min0sec 
Epoch 13 (batch = 9): Loss: -0.077 L: 5.216, 0min0sec 
Epoch 13 (batch = 10): Loss: -0.103 L: 5.220, 0min0sec 
Epoch 13 (batch = 11): Loss: -0.101 L: 5.199, 0min0sec 
Epoch 13 (batch = 12): Loss: -0.125 L: 5.219, 0min0sec 
Epoch 13 (batch = 13): Loss: -0.122 L: 5.215, 0min0sec 
Epoch 13 (batch = 14): Loss: -0.122 L: 5.223, 0min0sec 
Epoch 13 (batch = 15): Loss: -0.124 L: 5.232, 0min0sec 
Epoch 13 (batch = 16): Loss: -0.126 L: 5.243, 0min0sec 
Epoch 13 (batch = 17): Loss: -0.122 L: 5.247, 0min0sec 
Epoch 13 (batch = 18): Loss: -0.121 L: 5.234, 0min0sec 
Epoch 13 (batch = 19): Loss: -0.125 L: 5.238, 0min0sec 
Epoch 13 (batch = 20): Loss: -0.130 L: 5.227, 0min0sec 
Epoch 13 (batch = 21): Loss: -0.122 L: 5.216, 0min0sec 
Epoch 13 (batch = 22): Loss: -0.120 L: 5.220, 0min0sec 
Epoch 13 (batch = 23): Loss: -0.127 L: 5.233, 0min0sec 
Epoch 13 (batch = 24): Loss: -0.134 L: 5.241, 0min0sec 
Epoch 13 (batch = 25): Loss: -0.138 L: 5.240, 0min0sec 
Epoch 13 (batch = 26): Loss: -0.140 L: 5.229, 0min0sec 
Epoch 13 (batch = 27): Loss: -0.138 L: 5.223, 0min0sec 
Epoch 13 (batch = 28): Loss: -0.133 L: 5.229, 0min0sec 
Epoch 13 (batch = 29): Loss: -0.134 L: 5.232, 0min0sec 
Epoch 13 (batch = 30): Loss: -0.134 L: 5.229, 0min0sec 
Epoch 13 (batch = 31): Loss: -0.126 L: 5.230, 0min0sec 
Epoch 13 (batch = 32): Loss: -0.121 L: 5.234, 0min0sec 
Epoch 13 (batch = 33): Loss: -0.119 L: 5.238, 0min0sec 
Epoch 13 (batch = 34): Loss: -0.121 L: 5.243, 0min0sec 
Epoch 13 (batch = 35): Loss: -0.122 L: 5.241, 0min0sec 
Epoch 13 (batch = 36): Loss: -0.118 L: 5.238, 0min0sec 
Epoch 13 (batch = 37): Loss: -0.113 L: 5.246, 0min0sec 
Epoch 13 (batch = 38): Loss: -0.113 L: 5.240, 0min0sec 
Epoch 13 (batch = 39): Loss: -0.113 L: 5.249, 0min0sec 
Epoch 13 (batch = 40): Loss: -0.115 L: 5.257, 0min0sec 
Epoch 13 (batch = 41): Loss: -0.117 L: 5.252, 0min0sec 
